@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,kissat_sc2021,3387.03,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,kissat_sc2021_sat,3517.11,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,kissat_sc2021_sweep,3521.91,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,lstech_maple,1854.74,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,Maple_MBDR_BJL6_Tier2,1894.52,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,Maple_simp21,1868.15,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,MapleSSV,789.982,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,opsat_R21,1937.81,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,ParaFORST,3161.86,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,ParaFORST_NoMDM,3071.81,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,Relaxed_LCFTP,2693.91,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,1961.42,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v38-c27360-03-S314965668.shuffled-as.sat03-1720.cnf,1,slime,1880.33,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,cadical_hack_gb,6.988,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,cadical_Less_UP,7.273,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,cadical_PriPro,42.755,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,cadical_rp,362.731,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,cadical_sc2021,176.494,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,cadical_SCAVEL01,85.401,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,cleanMaple,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,hCaD,3920.83,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,hKis,1417.96,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,kissat_bonus,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,kissat_cf,1032,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,kissat_gb,1095.6,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,kissat_MAB,3541.8,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,kissat_sat_crvr_gb,1344.17,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,kissat_sc2021,1034.35,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,kissat_sc2021_sat,1098.73,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,kissat_sc2021_sweep,1021.51,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,lstech_maple,581.578,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,Maple_MBDR_BJL6_Tier2,502.773,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,Maple_simp21,542.106,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,MapleSSV,2032.12,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,opsat_R21,534.21,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,ParaFORST,2368.05,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,ParaFORST_NoMDM,2549.95,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,Relaxed_LCFTP,559.391,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,1915.48,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-01-S580109247.shuffled-as.sat03-1723.cnf,1,slime,192.112,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,cadical_hack_gb,62.9,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,cadical_Less_UP,1502.67,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,cadical_PriPro,170.204,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,cadical_rp,75.569,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,cadical_sc2021,473.91,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,cadical_SCAVEL01,17.308,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,cleanMaple,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,hCaD,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,hKis,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,kissat_bonus,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,kissat_cf,952.958,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,kissat_gb,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,kissat_MAB,2821.72,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,kissat_sat_crvr_gb,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,kissat_sc2021,1948.3,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,kissat_sc2021_sat,1753.19,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,kissat_sc2021_sweep,1751.88,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,lstech_maple,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,Maple_MBDR_BJL6_Tier2,135.99,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,Maple_simp21,1255.85,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,MapleSSV,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,opsat_R21,1360.46,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,ParaFORST,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,ParaFORST_NoMDM,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,Relaxed_LCFTP,1470.31,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,377.016,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-02-S1047729146.shuffled-as.sat03-1724.cnf,1,slime,300.865,ok
