@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,ParaFORST,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,ParaFORST_NoMDM,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,Relaxed_LCFTP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,slime,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,cadical_hack_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,cadical_Less_UP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,cadical_PriPro,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,cadical_rp,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,cadical_sc2021,2843.81,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,cadical_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,cleanMaple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,hCaD,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,hKis,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,kissat_bonus,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,kissat_cf,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,kissat_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,kissat_MAB,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,kissat_sat_crvr_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,kissat_sc2021,964.184,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,kissat_sc2021_sat,1039.38,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,kissat_sc2021_sweep,1398.4,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,lstech_maple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,Maple_MBDR_BJL6_Tier2,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,Maple_simp21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,MapleSSV,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,opsat_R21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,ParaFORST,4224.23,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,ParaFORST_NoMDM,4105.92,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,Relaxed_LCFTP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,slime,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,cadical_hack_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,cadical_Less_UP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,cadical_PriPro,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,cadical_rp,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,cadical_sc2021,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,cadical_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,cleanMaple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,hCaD,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,hKis,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,kissat_bonus,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,kissat_cf,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,kissat_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,kissat_MAB,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,kissat_sat_crvr_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,kissat_sc2021,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,kissat_sc2021_sat,4582.27,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,kissat_sc2021_sweep,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,lstech_maple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,Maple_MBDR_BJL6_Tier2,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,Maple_simp21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,MapleSSV,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,opsat_R21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,ParaFORST,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,ParaFORST_NoMDM,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,Relaxed_LCFTP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,slime,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,cadical_hack_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,cadical_Less_UP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,cadical_PriPro,4042.24,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,cadical_rp,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,cadical_sc2021,832.137,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,cadical_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,cleanMaple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,hCaD,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,hKis,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,kissat_bonus,3797.77,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,kissat_cf,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,kissat_gb,3509.9,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,kissat_MAB,3466.92,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,kissat_sat_crvr_gb,2766.98,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,kissat_sc2021,483.18,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,kissat_sc2021_sat,504.164,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,kissat_sc2021_sweep,687.533,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,lstech_maple,4402.1,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,Maple_MBDR_BJL6_Tier2,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,Maple_simp21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,MapleSSV,1841.15,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,opsat_R21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,ParaFORST,1879.9,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,ParaFORST_NoMDM,1870.91,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,Relaxed_LCFTP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,4462.71,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,slime,4945.23,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,cadical_hack_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,cadical_Less_UP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,cadical_PriPro,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,cadical_rp,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,cadical_sc2021,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,cadical_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,cleanMaple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,hCaD,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,hKis,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,kissat_bonus,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,kissat_cf,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,kissat_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,kissat_MAB,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,kissat_sat_crvr_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,kissat_sc2021,3144.93,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,kissat_sc2021_sat,3274.12,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,kissat_sc2021_sweep,4395.65,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,lstech_maple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,Maple_MBDR_BJL6_Tier2,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,Maple_simp21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,MapleSSV,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,opsat_R21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,ParaFORST,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,ParaFORST_NoMDM,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,Relaxed_LCFTP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,slime,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,cadical_hack_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,cadical_Less_UP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,cadical_PriPro,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,cadical_rp,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,cadical_sc2021,846.9,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,cadical_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,cleanMaple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,hCaD,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,hKis,2867.38,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,kissat_bonus,1753.6,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,kissat_cf,2701.34,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,kissat_gb,1680.37,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,kissat_MAB,1827.44,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,kissat_sat_crvr_gb,1753.57,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,kissat_sc2021,544.036,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,kissat_sc2021_sat,522.359,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,kissat_sc2021_sweep,659.561,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,lstech_maple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,Maple_MBDR_BJL6_Tier2,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,Maple_simp21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,MapleSSV,3582.61,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,opsat_R21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,ParaFORST,2011.35,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,ParaFORST_NoMDM,2295.68,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,Relaxed_LCFTP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,slime,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,cadical_hack_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,cadical_Less_UP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,cadical_PriPro,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,cadical_rp,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,cadical_sc2021,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,cadical_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,cleanMaple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,hCaD,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,hKis,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,kissat_bonus,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,kissat_cf,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,kissat_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,kissat_MAB,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,kissat_sat_crvr_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,kissat_sc2021,2816.9,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,kissat_sc2021_sat,2652,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,kissat_sc2021_sweep,3702.95,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,lstech_maple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,Maple_MBDR_BJL6_Tier2,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,Maple_simp21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,MapleSSV,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,opsat_R21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,ParaFORST,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,ParaFORST_NoMDM,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,Relaxed_LCFTP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,slime,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,cadical_hack_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,cadical_Less_UP,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,cadical_PriPro,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,cadical_rp,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,cadical_sc2021,3446.34,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,cadical_SCAVEL01,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,cleanMaple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,hCaD,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,hKis,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,kissat_bonus,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,kissat_cf,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,kissat_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,kissat_MAB,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,kissat_sat_crvr_gb,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,kissat_sc2021,1203.37,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,kissat_sc2021_sat,1139.32,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,kissat_sc2021_sweep,1622.02,ok
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,lstech_maple,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,Maple_MBDR_BJL6_Tier2,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,Maple_simp21,10000,timeout
datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,MapleSSV,10000,timeout
